Red ROI - X,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Yellow ROI - X,,,Pink ROI - X,,,Pink ROI - Y,,,Purple ROI - X,,,Purple ROI - Y,,,Red ROI - X,,,Red ROI - Y,,,Blue ROI - X,,,Blue ROI - Y,,,Green ROI - X,,,Green ROI - Y,,,Orange ROI - X,,,Orange ROI - Y,,,Yellow ROI - X,,,Yellow ROI - Y,,,Pink ROI - X,,,Pink ROI - Y,,,
Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,Amplitude Units,Pk-Pk Disp (microns),,
Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,Frequency (Hz),Amplitude,,
313.6859,104.4566,,313.6859,2.9944,,313.6859,68.8693,,313.6859,24.1043,,313.6859,665.0944,,313.6859,78.2901,,313.6859,50.2278,,313.6859,18.0161,,313.6859,882.4766,,313.6859,16.4104,,313.6859,885.1655,,313.6859,15.9366,,313.6859,80.6743,,313.6859,7.1081,,313.6859,18.2482,,313.6859,36.7865,,313.6859,320.6257,,313.6859,25.0697,,313.6859,64.5665,,313.6859,14.3314,,313.6859,26.4593,,313.6859,8.3985,,313.6859,255.5662,,
313.7859,79.5263,,313.7859,13.9381,,313.7859,89.4445,,313.7859,14.3046,,313.7859,489.8951,,313.7859,28.6743,,313.7859,26.4887,,313.7859,26.6748,,313.7859,1278.0780,,313.7859,24.0577,,313.7859,1277.6750,,313.7859,51.0630,,313.7859,74.7916,,313.7859,19.9153,,313.7859,14.9956,,313.7859,8.5696,,313.7859,219.6303,,313.7859,23.3820,,313.7859,140.2141,,313.7859,9.7353,,313.7859,29.9775,,313.7859,5.8558,,313.7859,231.0571,,
313.8860,58.2084,,313.8860,18.4603,,313.8860,69.0339,,313.8860,16.4327,,313.8860,448.8914,,313.8860,19.0363,,313.8860,26.8775,,313.8860,45.2499,,313.8860,1397.4480,,313.8860,34.0194,,313.8860,1390.2270,,313.8860,52.9848,,313.8860,55.2006,,313.8860,16.1397,,313.8860,27.2247,,313.8860,9.1605,,313.8860,202.6727,,313.8860,38.1551,,313.8860,123.4047,,313.8860,15.5232,,313.8860,35.8141,,313.8860,15.4385,,313.8860,235.0640,,
313.9861,70.7870,,313.9861,16.4827,,313.9861,38.5317,,313.9861,42.2302,,313.9861,667.3607,,313.9861,38.1091,,313.9861,8.0817,,313.9861,42.0500,,313.9861,382.9845,,313.9861,34.4052,,313.9861,390.7647,,313.9861,27.3430,,313.9861,90.8212,,313.9861,4.5112,,313.9861,7.3260,,313.9861,25.1848,,313.9861,87.4336,,313.9861,69.4429,,313.9861,87.7332,,313.9861,7.1961,,313.9861,9.3531,,313.9861,11.2668,,313.9861,399.2036,,
314.0861,30.1536,,314.0861,10.0448,,314.0861,17.0747,,314.0861,17.8631,,314.0861,581.6045,,314.0861,47.9196,,314.0861,14.3675,,314.0861,25.6992,,314.0861,1616.7160,,314.0861,19.7097,,314.0861,1615.2400,,314.0861,25.8211,,314.0861,125.2659,,314.0861,7.8141,,314.0861,33.7910,,314.0861,22.2389,,314.0861,133.6140,,314.0861,70.1034,,314.0861,67.6331,,314.0861,16.1636,,314.0861,24.3250,,314.0861,59.0082,,314.0861,231.7611,,
314.1862,165.9915,,314.1862,12.5193,,314.1862,17.5180,,314.1862,12.9361,,314.1862,97.8223,,314.1862,92.3094,,314.1862,11.4221,,314.1862,19.5074,,314.1862,1427.5070,,314.1862,13.2534,,314.1862,1415.0620,,314.1862,27.0170,,314.1862,73.2895,,314.1862,7.1854,,314.1862,51.0557,,314.1862,14.1752,,314.1862,228.6043,,314.1862,18.2029,,314.1862,43.1621,,314.1862,4.3576,,314.1862,33.6032,,314.1862,61.4534,,314.1862,223.6132,,
314.2862,216.2032,,314.2862,10.4252,,314.2862,9.4664,,314.2862,10.1027,,314.2862,334.5626,,314.2862,139.4732,,314.2862,23.1701,,314.2862,13.4213,,314.2862,1251.2640,,314.2862,13.4763,,314.2862,1248.2250,,314.2862,55.0609,,314.2862,46.5439,,314.2862,7.2372,,314.2862,81.9395,,314.2862,22.4152,,314.2862,175.2765,,314.2862,79.2062,,314.2862,127.7458,,314.2862,12.8841,,314.2862,60.6132,,314.2862,50.2492,,314.2862,250.7529,,
314.3863,161.2416,,314.3863,5.8758,,314.3863,32.3828,,314.3863,13.8136,,314.3863,134.9323,,314.3863,131.7557,,314.3863,50.1005,,314.3863,17.9986,,314.3863,1745.5300,,314.3863,25.0764,,314.3863,1741.8480,,314.3863,75.6116,,314.3863,132.3744,,314.3863,18.1554,,314.3863,92.2938,,314.3863,17.2130,,314.3863,316.2637,,314.3863,68.9505,,314.3863,93.1393,,314.3863,14.6138,,314.3863,76.3340,,314.3863,40.5741,,314.3863,312.5971,,
314.4864,77.7115,,314.4864,15.2480,,314.4864,27.6679,,314.4864,5.3237,,314.4864,636.0997,,314.4864,83.6075,,314.4864,43.9307,,314.4864,20.4983,,314.4864,1291.2160,,314.4864,30.8107,,314.4864,1291.5360,,314.4864,59.2285,,314.4864,109.9797,,314.4864,20.0857,,314.4864,79.3362,,314.4864,14.9202,,314.4864,177.9140,,314.4864,24.6817,,314.4864,58.5821,,314.4864,4.5366,,314.4864,51.1809,,314.4864,19.1467,,314.4864,269.9702,,
314.5864,91.2174,,314.5864,11.9207,,314.5864,21.0838,,314.5864,28.3050,,314.5864,576.7849,,314.5864,134.3682,,314.5864,16.4778,,314.5864,16.4850,,314.5864,516.2333,,314.5864,18.1761,,314.5864,519.6313,,314.5864,40.1788,,314.5864,69.4887,,314.5864,20.7367,,314.5864,65.2126,,314.5864,21.5833,,314.5864,134.0952,,314.5864,59.4452,,314.5864,67.0981,,314.5864,16.2478,,314.5864,33.3377,,314.5864,21.2373,,314.5864,129.0058,,
314.6865,92.3837,,314.6865,9.1371,,314.6865,22.0680,,314.6865,14.6141,,314.6865,359.8166,,314.6865,172.7431,,314.6865,3.6027,,314.6865,20.0317,,314.6865,1268.8690,,314.6865,14.5841,,314.6865,1271.7410,,314.6865,69.7224,,314.6865,116.9827,,314.6865,25.1917,,314.6865,40.1478,,314.6865,20.4039,,314.6865,440.6760,,314.6865,36.9081,,314.6865,62.8687,,314.6865,16.4951,,314.6865,29.8519,,314.6865,9.9598,,314.6865,93.5698,,
314.7865,49.7286,,314.7865,5.4974,,314.7865,55.8732,,314.7865,38.5722,,314.7865,191.9666,,314.7865,165.2225,,314.7865,17.8179,,314.7865,22.9862,,314.7865,1520.9640,,314.7865,1.9777,,314.7865,1512.0170,,314.7865,78.7337,,314.7865,129.8687,,314.7865,26.0410,,314.7865,9.5370,,314.7865,9.2602,,314.7865,885.4033,,314.7865,69.6124,,314.7865,128.2962,,314.7865,6.8351,,314.7865,8.6501,,314.7865,20.0835,,314.7865,86.8694,,
314.8866,158.6433,,314.8866,8.8078,,314.8866,72.2681,,314.8866,13.9434,,314.8866,276.6089,,314.8866,67.6130,,314.8866,25.0392,,314.8866,24.3097,,314.8866,1128.2020,,314.8866,16.4380,,314.8866,1124.7990,,314.8866,49.6196,,314.8866,12.0041,,314.8866,14.0940,,314.8866,11.6082,,314.8866,26.4220,,314.8866,563.3694,,314.8866,91.3975,,314.8866,177.7084,,314.8866,20.4497,,314.8866,34.8364,,314.8866,18.4149,,314.8866,79.6818,,
314.9867,237.8069,,314.9867,4.6416,,314.9867,57.5013,,314.9867,1.9919,,314.9867,467.9806,,314.9867,49.9745,,314.9867,25.0110,,314.9867,18.8334,,314.9867,546.3593,,314.9867,8.7372,,314.9867,548.3807,,314.9867,70.8619,,314.9867,90.0762,,314.9867,0.6572,,314.9867,37.1321,,314.9867,27.9016,,314.9867,93.2294,,314.9867,60.5786,,314.9867,130.5933,,314.9867,26.8362,,314.9867,48.0601,,314.9867,25.5336,,314.9867,211.0409,,
315.0867,162.6203,,315.0867,7.7196,,315.0867,62.4546,,315.0867,9.9517,,315.0867,220.3527,,315.0867,67.3405,,315.0867,7.7371,,315.0867,19.9575,,315.0867,929.0076,,315.0867,15.3840,,315.0867,934.0591,,315.0867,54.9081,,315.0867,35.2791,,315.0867,6.2894,,315.0867,58.1181,,315.0867,6.6923,,315.0867,437.1181,,315.0867,44.5467,,315.0867,36.6475,,315.0867,21.4295,,315.0867,42.8101,,315.0867,14.2812,,315.0867,157.0514,,
315.1868,65.4683,,315.1868,10.7516,,315.1868,42.6395,,315.1868,14.5600,,315.1868,236.5086,,315.1868,57.4331,,315.1868,13.7034,,315.1868,20.4928,,315.1868,332.4870,,315.1868,16.6345,,315.1868,318.9840,,315.1868,35.4842,,315.1868,55.4508,,315.1868,25.3074,,315.1868,78.2178,,315.1868,27.3912,,315.1868,492.9005,,315.1868,65.5592,,315.1868,50.2824,,315.1868,21.5309,,315.1868,65.6695,,315.1868,28.9652,,315.1868,45.9897,,
315.2868,57.8398,,315.2868,12.4170,,315.2868,7.6105,,315.2868,50.6224,,315.2868,145.5181,,315.2868,144.7105,,315.2868,13.4303,,315.2868,4.3926,,315.2868,648.2260,,315.2868,9.7063,,315.2868,650.1019,,315.2868,7.7061,,315.2868,62.5959,,315.2868,23.7332,,315.2868,77.8831,,315.2868,33.1729,,315.2868,172.0960,,315.2868,33.3224,,315.2868,83.4579,,315.2868,11.0473,,315.2868,84.7246,,315.2868,17.7564,,315.2868,171.2593,,
315.3869,56.4211,,315.3869,19.6234,,315.3869,23.1572,,315.3869,54.5808,,315.3869,496.7321,,315.3869,185.7801,,315.3869,21.0422,,315.3869,19.0564,,315.3869,48.0494,,315.3869,28.6039,,315.3869,41.3820,,315.3869,14.2622,,315.3869,43.1953,,315.3869,9.8630,,315.3869,47.4481,,315.3869,29.6720,,315.3869,302.8547,,315.3869,41.5301,,315.3869,112.3733,,315.3869,7.3610,,315.3869,73.9135,,315.3869,36.2158,,315.3869,163.4598,,
315.4869,57.2361,,315.4869,14.5904,,315.4869,35.9760,,315.4869,23.7462,,315.4869,824.1471,,315.4869,186.8147,,315.4869,13.1261,,315.4869,22.2883,,315.4869,306.8405,,315.4869,25.5728,,315.4869,300.7999,,315.4869,52.8334,,315.4869,35.7556,,315.4869,19.3314,,315.4869,24.8167,,315.4869,27.0653,,315.4869,331.9566,,315.4869,49.3493,,315.4869,74.5661,,315.4869,6.4442,,315.4869,20.3870,,315.4869,23.4543,,315.4869,109.8057,,
315.5870,89.1426,,315.5870,8.3658,,315.5870,33.9022,,315.5870,6.6082,,315.5870,463.7979,,315.5870,102.0755,,315.5870,22.6465,,315.5870,17.6848,,315.5870,743.1454,,315.5870,19.4433,,315.5870,731.9818,,315.5870,62.6031,,315.5870,53.8178,,315.5870,8.3020,,315.5870,78.3759,,315.5870,14.8483,,315.5870,375.8505,,315.5870,35.4887,,315.5870,80.9995,,315.5870,10.4963,,315.5870,25.2137,,315.5870,11.7072,,315.5870,192.0423,,
315.6871,129.3968,,315.6871,6.3647,,315.6871,16.7106,,315.6871,11.7282,,315.6871,305.2148,,315.6871,20.9960,,315.6871,18.3260,,315.6871,23.4921,,315.6871,1014.0250,,315.6871,26.9747,,315.6871,1005.3830,,315.6871,96.6431,,315.6871,85.9754,,315.6871,22.1520,,315.6871,47.4323,,315.6871,26.6120,,315.6871,289.8643,,315.6871,56.4048,,315.6871,141.6129,,315.6871,14.4327,,315.6871,21.1425,,315.6871,8.2360,,315.6871,124.1684,,
315.7871,116.4446,,315.7871,14.9981,,315.7871,21.1052,,315.7871,30.6610,,315.7871,401.8593,,315.7871,83.9671,,315.7871,9.9242,,315.7871,34.2067,,315.7871,928.4166,,315.7871,33.0996,,315.7871,933.0645,,315.7871,114.7207,,315.7871,39.0514,,315.7871,24.9580,,315.7871,43.4425,,315.7871,24.2173,,315.7871,165.5055,,315.7871,52.1255,,315.7871,79.3267,,315.7871,21.4883,,315.7871,32.4408,,315.7871,8.5607,,315.7871,103.5103,,
315.8872,116.2339,,315.8872,2.0721,,315.8872,19.7757,,315.8872,24.4412,,315.8872,485.8100,,315.8872,92.8025,,315.8872,7.7129,,315.8872,33.2392,,315.8872,1495.1170,,315.8872,26.7269,,315.8872,1503.8200,,315.8872,98.5564,,315.8872,38.4105,,315.8872,7.6597,,315.8872,105.0196,,315.8872,29.6668,,315.8872,222.8633,,315.8872,37.9894,,315.8872,154.6920,,315.8872,5.4024,,315.8872,67.7455,,315.8872,12.0968,,315.8872,237.7629,,
315.9872,53.1172,,315.9872,19.1002,,315.9872,38.7017,,315.9872,16.3060,,315.9872,323.8021,,315.9872,33.7472,,315.9872,22.6212,,315.9872,16.4561,,315.9872,1298.8950,,315.9872,10.0309,,315.9872,1291.7410,,315.9872,69.9060,,315.9872,41.8138,,315.9872,14.5417,,315.9872,95.2300,,315.9872,26.0140,,315.9872,160.0554,,315.9872,55.7671,,315.9872,51.3373,,315.9872,5.9383,,315.9872,48.2034,,315.9872,19.5490,,315.9872,268.3513,,
316.0873,27.8907,,316.0873,14.7574,,316.0873,53.3992,,316.0873,12.9972,,316.0873,214.9057,,316.0873,58.8268,,316.0873,35.2488,,316.0873,10.9668,,316.0873,424.0376,,316.0873,9.4471,,316.0873,425.7449,,316.0873,50.3673,,316.0873,34.0421,,316.0873,13.5531,,316.0873,37.5584,,316.0873,10.4315,,316.0873,132.1967,,316.0873,44.8340,,316.0873,101.8740,,316.0873,11.2825,,316.0873,18.3374,,316.0873,51.2815,,316.0873,317.3492,,
316.1874,115.5052,,316.1874,5.9908,,316.1874,9.8341,,316.1874,21.7511,,316.1874,175.9724,,316.1874,149.7786,,316.1874,7.5855,,316.1874,6.6320,,316.1874,625.5667,,316.1874,5.4822,,316.1874,620.1244,,316.1874,59.4614,,316.1874,50.8946,,316.1874,11.4902,,316.1874,23.9114,,316.1874,24.8355,,316.1874,199.2494,,316.1874,50.7704,,316.1874,130.4201,,316.1874,9.2515,,316.1874,5.6850,,316.1874,67.7038,,316.1874,303.2979,,
316.2874,162.5564,,316.2874,7.3991,,316.2874,49.3525,,316.2874,8.8429,,316.2874,332.7126,,316.2874,148.8696,,316.2874,29.2445,,316.2874,21.3878,,316.2874,776.8717,,316.2874,22.0099,,316.2874,781.0752,,316.2874,69.1370,,316.2874,127.4088,,316.2874,8.7378,,316.2874,4.0682,,316.2874,22.4040,,316.2874,136.1456,,316.2874,23.1531,,316.2874,91.3143,,316.2874,10.8697,,316.2874,25.8540,,316.2874,45.9212,,316.2874,301.3903,,
316.3875,139.8798,,316.3875,5.5013,,316.3875,48.1675,,316.3875,4.4328,,316.3875,572.3581,,316.3875,57.1055,,316.3875,14.4826,,316.3875,39.9348,,316.3875,713.0020,,316.3875,39.8878,,316.3875,712.4392,,316.3875,68.5702,,316.3875,117.8694,,316.3875,16.7924,,316.3875,16.0808,,316.3875,14.6189,,316.3875,138.6649,,316.3875,25.1344,,316.3875,108.3787,,316.3875,16.7834,,316.3875,36.8231,,316.3875,35.2177,,316.3875,104.0019,,
316.4875,118.5293,,316.4875,3.8720,,316.4875,28.5950,,316.4875,29.2822,,316.4875,634.5181,,316.4875,53.7767,,316.4875,32.6659,,316.4875,24.9656,,316.4875,758.9619,,316.4875,34.4970,,316.4875,757.7899,,316.4875,48.1662,,316.4875,55.2040,,316.4875,29.2748,,316.4875,17.9267,,316.4875,29.5907,,316.4875,331.2291,,316.4875,15.4066,,316.4875,129.3955,,316.4875,19.8456,,316.4875,11.0570,,316.4875,26.7534,,316.4875,103.4853,,
316.5876,187.6591,,316.5876,10.3682,,316.5876,29.1601,,316.5876,35.5997,,316.5876,560.2794,,316.5876,6.7062,,316.5876,41.3907,,316.5876,7.4778,,316.5876,691.5801,,316.5876,15.6316,,316.5876,705.9624,,316.5876,46.6500,,316.5876,73.0927,,316.5876,12.3808,,316.5876,53.5526,,316.5876,33.1906,,316.5876,372.9342,,316.5876,24.7034,,316.5876,54.1965,,316.5876,15.0401,,316.5876,31.1820,,316.5876,25.0822,,316.5876,120.2701,,
316.6877,213.7085,,316.6877,24.7315,,316.6877,18.5559,,316.6877,35.2313,,316.6877,254.2868,,316.6877,41.6815,,316.6877,34.1991,,316.6877,17.8409,,316.6877,808.0218,,316.6877,25.8352,,316.6877,811.0869,,316.6877,9.7227,,316.6877,102.1157,,316.6877,10.4284,,316.6877,31.4283,,316.6877,24.4906,,316.6877,197.3451,,316.6877,37.0970,,316.6877,27.7061,,316.6877,19.2419,,316.6877,36.5183,,316.6877,17.8133,,316.6877,70.4987,,
316.7877,87.4921,,316.7877,22.9299,,316.7877,32.6850,,316.7877,24.1607,,316.7877,220.8159,,316.7877,61.2129,,316.7877,31.3528,,316.7877,17.7414,,316.7877,799.8489,,316.7877,31.0337,,316.7877,790.4315,,316.7877,39.9883,,316.7877,95.0578,,316.7877,15.1667,,316.7877,41.9358,,316.7877,20.7582,,316.7877,345.8049,,316.7877,36.1683,,316.7877,121.8414,,316.7877,15.2814,,316.7877,37.6257,,316.7877,20.0967,,316.7877,115.7012,,
316.8878,62.8382,,316.8878,11.5151,,316.8878,12.6887,,316.8878,3.2241,,316.8878,335.1579,,316.8878,69.7552,,316.8878,26.7914,,316.8878,8.9229,,316.8878,1239.6590,,316.8878,14.9158,,316.8878,1240.7110,,316.8878,44.6090,,316.8878,36.7052,,316.8878,10.2155,,316.8878,23.7706,,316.8878,18.9500,,316.8878,262.3720,,316.8878,15.2460,,316.8878,167.6845,,316.8878,8.8046,,316.8878,8.6810,,316.8878,25.6959,,316.8878,32.7484,,
316.9878,78.3066,,316.9878,7.2133,,316.9878,15.2838,,316.9878,25.9299,,316.9878,439.5326,,316.9878,85.4717,,316.9878,16.5104,,316.9878,22.5161,,316.9878,1172.1230,,316.9878,31.5617,,316.9878,1174.1430,,316.9878,71.6229,,316.9878,94.7041,,316.9878,28.7241,,316.9878,65.7024,,316.9878,14.6814,,316.9878,173.7305,,316.9878,38.1821,,316.9878,171.1164,,316.9878,11.1740,,316.9878,42.9231,,316.9878,40.3084,,316.9878,157.1000,,
317.0879,73.6970,,317.0879,5.2176,,317.0879,37.2396,,317.0879,27.2961,,317.0879,381.4201,,317.0879,66.8999,,317.0879,35.5247,,317.0879,7.4734,,317.0879,1243.5260,,317.0879,13.8281,,317.0879,1248.0910,,317.0879,61.8779,,317.0879,69.4432,,317.0879,31.0689,,317.0879,38.0807,,317.0879,21.9215,,317.0879,98.2872,,317.0879,37.7481,,317.0879,157.5093,,317.0879,15.2457,,317.0879,39.3865,,317.0879,41.8414,,317.0879,201.3871,,
317.1880,86.7023,,317.1880,13.9995,,317.1880,41.2069,,317.1880,17.3328,,317.1880,436.7457,,317.1880,135.9911,,317.1880,7.5018,,317.1880,23.8217,,317.1880,828.1159,,317.1880,20.4356,,317.1880,815.5829,,317.1880,34.0650,,317.1880,37.3442,,317.1880,18.6813,,317.1880,8.2360,,317.1880,33.9547,,317.1880,511.2838,,317.1880,43.1243,,317.1880,86.4788,,317.1880,18.5171,,317.1880,24.9601,,317.1880,19.3135,,317.1880,270.5159,,
317.2880,157.2198,,317.2880,25.5757,,317.2880,45.9182,,317.2880,21.9896,,317.2880,454.0142,,317.2880,157.5235,,317.2880,4.7918,,317.2880,21.6051,,317.2880,699.9294,,317.2880,24.2248,,317.2880,711.3914,,317.2880,27.0207,,317.2880,65.7862,,317.2880,4.8394,,317.2880,34.3349,,317.2880,20.1649,,317.2880,693.6274,,317.2880,41.5737,,317.2880,55.2139,,317.2880,4.0196,,317.2880,19.1750,,317.2880,25.0491,,317.2880,299.4774,,
317.3881,83.2036,,317.3881,16.1906,,317.3881,50.9512,,317.3881,4.8426,,317.3881,450.8303,,317.3881,52.8096,,317.3881,23.7573,,317.3881,14.2124,,317.3881,850.2747,,317.3881,16.2492,,317.3881,851.1729,,317.3881,57.0139,,317.3881,51.7640,,317.3881,5.4569,,317.3881,36.5795,,317.3881,32.4947,,317.3881,402.1571,,317.3881,17.7982,,317.3881,55.9135,,317.3881,19.4438,,317.3881,18.3197,,317.3881,31.0908,,317.3881,138.8009,,
317.4881,25.2032,,317.4881,3.4082,,317.4881,67.6508,,317.4881,16.2824,,317.4881,354.2048,,317.4881,61.0133,,317.4881,24.2196,,317.4881,5.4626,,317.4881,1506.6360,,317.4881,6.8857,,317.4881,1503.3310,,317.4881,22.4614,,317.4881,63.4046,,317.4881,15.8623,,317.4881,50.9686,,317.4881,25.8313,,317.4881,268.5215,,317.4881,23.6053,,317.4881,139.2174,,317.4881,12.7088,,317.4881,25.4149,,317.4881,28.3533,,317.4881,282.8470,,
317.5882,91.8833,,317.5882,10.8110,,317.5882,29.3617,,317.5882,14.8584,,317.5882,280.0477,,317.5882,108.3026,,317.5882,13.6432,,317.5882,10.6129,,317.5882,1705.4810,,317.5882,14.4800,,317.5882,1698.2860,,317.5882,14.5568,,317.5882,89.1797,,317.5882,23.8000,,317.5882,78.7033,,317.5882,25.0357,,317.5882,344.9781,,317.5882,47.8983,,317.5882,159.6805,,317.5882,18.7152,,317.5882,42.1950,,317.5882,35.4493,,317.5882,244.6123,,
317.6883,169.9861,,317.6883,19.9563,,317.6883,34.9982,,317.6883,4.5196,,317.6883,357.1422,,317.6883,65.4123,,317.6883,32.9582,,317.6883,11.4432,,317.6883,448.6230,,317.6883,26.2197,,317.6883,456.7095,,317.6883,11.3171,,317.6883,50.2429,,317.6883,19.7019,,317.6883,43.4136,,317.6883,36.1823,,317.6883,188.4358,,317.6883,34.3868,,317.6883,76.3182,,317.6883,26.3103,,317.6883,18.5458,,317.6883,22.1473,,317.6883,157.4002,,
317.7883,81.4518,,317.7883,13.0533,,317.7883,30.1419,,317.7883,14.5286,,317.7883,396.3997,,317.7883,84.8654,,317.7883,18.4948,,317.7883,14.5441,,317.7883,976.7263,,317.7883,35.0012,,317.7883,979.3739,,317.7883,18.3972,,317.7883,59.7905,,317.7883,20.8944,,317.7883,54.8861,,317.7883,23.9507,,317.7883,104.9922,,317.7883,27.1137,,317.7883,75.4950,,317.7883,19.4658,,317.7883,20.9962,,317.7883,56.7952,,317.7883,85.3357,,
317.8884,79.0333,,317.8884,4.8480,,317.8884,38.8599,,317.8884,35.0462,,317.8884,592.4579,,317.8884,143.1661,,317.8884,17.0903,,317.8884,16.9110,,317.8884,1459.1620,,317.8884,33.0636,,317.8884,1468.2090,,317.8884,23.0976,,317.8884,51.2088,,317.8884,8.5217,,317.8884,11.1222,,317.8884,23.8277,,317.8884,102.4184,,317.8884,17.1064,,317.8884,61.1479,,317.8884,3.4566,,317.8884,10.7819,,317.8884,52.0747,,317.8884,82.6157,,
317.9884,44.1769,,317.9884,3.6948,,317.9884,24.7084,,317.9884,27.3137,,317.9884,680.3490,,317.9884,167.4271,,317.9884,17.3268,,317.9884,29.6720,,317.9884,1230.7230,,317.9884,42.2564,,317.9884,1223.9270,,317.9884,69.0709,,317.9884,99.6837,,317.9884,5.5189,,317.9884,52.0572,,317.9884,22.5789,,317.9884,133.7434,,317.9884,24.4352,,317.9884,65.8275,,317.9884,9.3689,,317.9884,31.1347,,317.9884,18.1274,,317.9884,273.7372,,
318.0885,97.4405,,318.0885,15.0742,,318.0885,6.5057,,318.0885,35.4343,,318.0885,495.2981,,318.0885,16.4619,,318.0885,3.5500,,318.0885,40.1846,,318.0885,1441.0160,,318.0885,31.3911,,318.0885,1438.5640,,318.0885,64.3743,,318.0885,68.1669,,318.0885,6.5428,,318.0885,50.5892,,318.0885,15.6503,,318.0885,69.8109,,318.0885,30.3992,,318.0885,107.0833,,318.0885,6.5487,,318.0885,33.7696,,318.0885,5.1034,,318.0885,369.6365,,
318.1885,117.4598,,318.1885,15.6491,,318.1885,30.5728,,318.1885,57.0122,,318.1885,306.7366,,318.1885,146.3289,,318.1885,11.4403,,318.1885,44.7092,,318.1885,1796.2960,,318.1885,30.5736,,318.1885,1782.3280,,318.1885,55.1563,,318.1885,109.4323,,318.1885,14.5188,,318.1885,25.0655,,318.1885,9.8463,,318.1885,373.3359,,318.1885,14.0015,,318.1885,76.4940,,318.1885,6.1628,,318.1885,19.2944,,318.1885,5.8796,,318.1885,392.9222,,
318.2886,91.7271,,318.2886,6.0628,,318.2886,39.2229,,318.2886,47.8779,,318.2886,509.1602,,318.2886,125.0810,,318.2886,28.5760,,318.2886,16.6209,,318.2886,771.5965,,318.2886,18.8184,,318.2886,767.7885,,318.2886,56.5470,,318.2886,190.7788,,318.2886,4.5876,,318.2886,6.8619,,318.2886,18.4929,,318.2886,308.0280,,318.2886,85.0191,,318.2886,91.6521,,318.2886,9.7707,,318.2886,11.7565,,318.2886,15.8975,,318.2886,388.8335,,
318.3887,65.0315,,318.3887,4.7844,,318.3887,33.5961,,318.3887,30.8520,,318.3887,768.1046,,318.3887,43.7507,,318.3887,22.4428,,318.3887,1.6329,,318.3887,918.1574,,318.3887,5.6024,,318.3887,916.9426,,318.3887,51.1457,,318.3887,112.5549,,318.3887,16.6267,,318.3887,28.1698,,318.3887,1.3576,,318.3887,320.8316,,318.3887,92.1307,,318.3887,109.5503,,318.3887,6.2357,,318.3887,11.7953,,318.3887,13.9365,,318.3887,155.1781,,
318.4887,28.6780,,318.4887,1.7695,,318.4887,60.9810,,318.4887,39.3072,,318.4887,598.4756,,318.4887,64.1982,,318.4887,30.0948,,318.4887,21.5583,,318.4887,576.3995,,318.4887,28.4965,,318.4887,577.4373,,318.4887,41.3926,,318.4887,10.7692,,318.4887,19.7167,,318.4887,68.5597,,318.4887,14.4140,,318.4887,290.9137,,318.4887,54.2915,,318.4887,110.1674,,318.4887,5.8920,,318.4887,38.7554,,318.4887,13.5961,,318.4887,116.8251,,
318.5888,122.6034,,318.5888,9.5317,,318.5888,52.2859,,318.5888,44.4249,,318.5888,275.8487,,318.5888,79.6687,,318.5888,28.3406,,318.5888,24.4868,,318.5888,226.2078,,318.5888,35.1694,,318.5888,215.3142,,318.5888,99.6754,,318.5888,41.4645,,318.5888,16.7938,,318.5888,71.6623,,318.5888,27.6908,,318.5888,288.2181,,318.5888,10.4541,,318.5888,87.4875,,318.5888,5.5781,,318.5888,38.8341,,318.5888,46.5917,,318.5888,291.4796,,
